17:09:45.911 server/routes.ts(3752,38): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.911 server/routes.ts(3763,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.912 server/routes.ts(3763,50): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.912 server/routes.ts(3763,55): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.912 server/routes.ts(3783,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.912 server/routes.ts(3783,43): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.913 server/routes.ts(3783,48): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.914 server/routes.ts(3815,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.914 server/routes.ts(3815,51): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.914 server/routes.ts(3815,56): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.914 server/routes.ts(3866,7): error TS2339: Property 'patch' does not exist on type 'Express'.
17:09:45.915 server/routes.ts(3866,72): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.915 server/routes.ts(3866,77): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3889,7): error TS2339: Property 'patch' does not exist on type 'Express'.
17:09:45.917 server/routes.ts(3889,67): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3889,72): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3912,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.917 server/routes.ts(3912,56): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3912,61): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3924,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.917 server/routes.ts(3924,60): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3924,65): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3953,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.917 server/routes.ts(3953,49): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(3953,54): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(4140,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.917 server/routes.ts(4140,71): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(4140,76): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(4363,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.917 server/routes.ts(4363,49): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(4363,54): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.917 server/routes.ts(4613,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.918 server/routes.ts(4613,60): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.931 server/routes.ts(4613,65): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.932 server/routes.ts(4636,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.932 server/routes.ts(4636,63): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.932 server/routes.ts(4636,68): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.934 server/routes.ts(4649,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.934 server/routes.ts(4649,51): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.940 server/routes.ts(4649,56): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.940 server/routes.ts(4662,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.941 server/routes.ts(4662,54): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.941 server/routes.ts(4662,59): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.941 server/routes.ts(4744,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.941 server/routes.ts(4744,53): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.942 server/routes.ts(4744,58): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.942 server/routes.ts(4847,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.942 server/routes.ts(4847,31): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.942 server/routes.ts(4847,36): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.943 server/routes.ts(4967,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.943 server/routes.ts(4967,35): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.943 server/routes.ts(4967,40): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.943 server/routes.ts(5031,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.943 server/routes.ts(5031,53): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.944 server/routes.ts(5031,58): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.944 server/routes.ts(5052,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.944 server/routes.ts(5052,66): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.944 server/routes.ts(5052,71): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.945 server/routes.ts(5075,7): error TS2339: Property 'patch' does not exist on type 'Express'.
17:09:45.945 server/routes.ts(5075,64): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.945 server/routes.ts(5075,69): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.945 server/routes.ts(5097,7): error TS2339: Property 'patch' does not exist on type 'Express'.
17:09:45.946 server/routes.ts(5097,69): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.946 server/routes.ts(5097,74): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.946 server/routes.ts(5118,7): error TS2339: Property 'patch' does not exist on type 'Express'.
17:09:45.946 server/routes.ts(5118,78): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.946 server/routes.ts(5118,83): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.947 server/routes.ts(5155,7): error TS2339: Property 'delete' does not exist on type 'Express'.
17:09:45.947 server/routes.ts(5155,62): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.947 server/routes.ts(5155,67): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.947 server/routes.ts(5175,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.948 server/routes.ts(5175,52): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.948 server/routes.ts(5175,57): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.948 server/routes.ts(5190,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.948 server/routes.ts(5190,53): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.949 server/routes.ts(5190,58): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.949 server/routes.ts(5230,7): error TS2339: Property 'patch' does not exist on type 'Express'.
17:09:45.949 server/routes.ts(5230,58): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.949 server/routes.ts(5230,63): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.950 server/routes.ts(5263,7): error TS2339: Property 'delete' does not exist on type 'Express'.
17:09:45.950 server/routes.ts(5263,59): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.950 server/routes.ts(5263,64): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.950 server/routes.ts(5284,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.950 server/routes.ts(5284,51): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.951 server/routes.ts(5284,56): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.951 server/routes.ts(5307,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.951 server/routes.ts(5307,42): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.951 server/routes.ts(5307,47): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.952 server/routes.ts(5313,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.952 server/routes.ts(5313,55): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.952 server/routes.ts(5313,60): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.952 server/routes.ts(5350,7): error TS2339: Property 'post' does not exist on type 'Express'.
17:09:45.953 server/routes.ts(5350,57): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.953 server/routes.ts(5350,62): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.953 server/routes.ts(5370,7): error TS2339: Property 'get' does not exist on type 'Express'.
17:09:45.953 server/routes.ts(5370,40): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.953 server/routes.ts(5370,45): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:45.954 server/routes.ts(5392,7): error TS2339: Property 'put' does not exist on type 'Express'.
17:09:45.954 server/routes.ts(5392,54): error TS7006: Parameter 'req' implicitly has an 'any' type.
17:09:45.954 server/routes.ts(5392,59): error TS7006: Parameter 'res' implicitly has an 'any' type.
17:09:46.208 server/services/background-jobs.ts(109,32): error TS2339: Property 'p256dh' does not exist on type 'ObjectId'.
17:09:46.209 server/services/background-jobs.ts(110,30): error TS2339: Property 'auth' does not exist on type 'ObjectId'.
17:09:46.209 server/services/background-jobs.ts(149,32): error TS2339: Property 'p256dh' does not exist on type 'ObjectId'.
17:09:46.209 server/services/background-jobs.ts(150,30): error TS2339: Property 'auth' does not exist on type 'ObjectId'.
17:09:46.595 server/middleware/auth.ts(4,12): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.596 server/middleware/auth.ts(4,28): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.596 server/middleware/auth.ts(5,16): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
17:09:46.597 server/middleware/auth.ts(8,11): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.597 server/middleware/auth.ts(9,16): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
17:09:46.597 server/middleware/auth.ts(11,3): error TS2349: This expression is not callable.
17:09:46.597 server/middleware/auth.ts(15,12): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.597 server/middleware/auth.ts(15,28): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.597 server/middleware/auth.ts(16,16): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
17:09:46.597 server/middleware/auth.ts(19,11): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.598 server/middleware/auth.ts(19,44): error TS2339: Property 'session' does not exist on type 'Request<core.ParamsDictionary, any, any, core.Query, Record<string, any>>'.
17:09:46.598 server/middleware/auth.ts(20,16): error TS2339: Property 'status' does not exist on type 'Response<any, Record<string, any>>'.
17:09:46.598 server/middleware/auth.ts(22,3): error TS2349: This expression is not callable.
